0173-01-020,Mountain Lake Public Schools,Mountain Lake Secondary,Cottonwood,248
0177-01-010,Windom Public School District,Early Childhood Learning Center,Cottonwood,14
0177-01-050,Windom Public School District,Windom Senior High,Cottonwood,319
0177-01-060,Windom Public School District,Windom Middle,Cottonwood,242
0177-01-330,Windom Public School District,Windom Area Elementary,Cottonwood,529
0181-01-003,Brainerd Public School District,Brainerd Early Childhood Sp. Ed.,Crow Wing,186
0181-01-004,Brainerd Public School District,Baxter Elementary,Crow Wing,500
0181-01-008,Brainerd Public School District,Garfield Elementary,Crow Wing,308
0181-01-009,Brainerd Public School District,Harrison Elementary,Crow Wing,232
0181-01-011,Brainerd Public School District,Lowell Elementary,Crow Wing,373
0181-01-012,Brainerd Public School District,Riverside Elementary,Crow Wing,507
0181-01-014,Brainerd Public School District,Brainerd Senior High,Crow Wing,1964
0181-01-015,Brainerd Public School District,Nisswa Elementary,Crow Wing,260
0181-01-017,Brainerd Public School District,Lincoln Education Center,Crow Wing,66
0181-01-018,Brainerd Public School District,ISD 181 Learning Center,Crow Wing,112
0181-01-021,Brainerd Public School District,Middle Level Alternative Program,Crow Wing,17
0181-01-022,Brainerd Public School District,Forestview Middle,Crow Wing,1895
0182-01-001,Crosby-Ironton Public School District,Crosby-Ironton Secondary,Crow Wing,462
0182-01-006,Crosby-Ironton Public School District,Cuyuna Range Elementary,Crow Wing,526
0186-01-010,Pequot Lakes Public Schools,Eagle View Elementary,Crow Wing,570
0186-01-015,Pequot Lakes Public Schools,Pequot Lakes Middle,Crow Wing,551
0186-01-020,Pequot Lakes Public Schools,Pequot Lakes Senior High,Crow Wing,602
0191-01-014,Burnsville Public School District,Burnsville High School,Dakota,2305
0191-01-066,Burnsville Public School District,Eagle Ridge Middle School,Scott,415
0191-01-085,Burnsville Public School District,Joseph Nicollet Middle School,Dakota,519
0191-01-314,Burnsville Public School District,Burnsville Area Learning Center,Dakota,734
0191-01-414,Burnsville Public School District,BES Transition Program,Dakota,33
0191-01-480,Burnsville Public School District,Diamondhead Ready to Learn,Dakota,30
0191-01-481,Burnsville Public School District,Early Education Program & Services,Dakota,142
0191-01-482,Burnsville Public School District,Gideon Pond Elementary,Dakota,444
0191-01-483,Burnsville Public School District,Edward Neill Elementary,Dakota,378
0191-01-486,Burnsville Public School District,Vista View Elementary,Dakota,328
0191-01-487,Burnsville Public School District,William Byrne Elementary,Dakota,567
0191-01-488,Burnsville Public School District,Rahn Elementary,Dakota,359
0191-01-489,Burnsville Public School District,Sky Oaks Elementary,Dakota,458
0191-01-490,Burnsville Public School District,Hidden Valley Elementary,Scott,491
0191-01-491,Burnsville Public School District,Harriet Bishop Elementary,Scott,613
0191-01-514,Burnsville Public School District,Burnsville Alternative High School,Dakota,194
0192-01-010,Farmington Public School District,Farmington Elementary,Dakota,600
0192-01-020,Farmington Public School District,Farmington High School,Dakota,2203
0192-01-030,Farmington Public School District,Levi P. Dodge Middle School,Dakota,802
0192-01-040,Farmington Public School District,North Trail Elementary,Dakota,608
0192-01-050,Farmington Public School District,Dakota Prairie Area Learning Center,Dakota,4
0192-01-060,Farmington Public School District,Robert Boeckman Middle School,Dakota,891
0192-01-080,Farmington Public School District,Meadowview Elementary,Dakota,684
0192-01-100,Farmington Public School District,Riverview Elementary,Dakota,755
0192-01-621,Farmington Public School District,Akin Road Elementary,Dakota,572
0194-01-028,Lakeville Public School District,Lakeville North High,Dakota,1830
0194-01-040,Lakeville Public School District,Lakeville South High,Dakota,1888
0194-01-089,Lakeville Public School District,McGuire Middle,Dakota,817
0194-01-090,Lakeville Public School District,Link12 Lakeville,Dakota,1217
0194-01-104,Lakeville Public School District,Kenwood Trail Middle School,Dakota,639
0194-01-105,Lakeville Public School District,Century Middle School,Dakota,791
0194-01-500,Lakeville Public School District,Lakeville Early Childhood Program,Dakota,189
0194-01-590,Lakeville Public School District,Lakeville Area Learning Center,Dakota,57
0194-01-591,Lakeville Public School District,Kennedy Elementary,Dakota,470
0194-01-592,Lakeville Public School District,Huddleston Elementary,Dakota,399
0194-01-593,Lakeville Public School District,Orchard Lake Elementary,Dakota,284
0194-01-595,Lakeville Public School District,Lake Marion Elementary,Dakota,614
0194-01-596,Lakeville Public School District,Cherry View Elementary,Dakota,624
0194-01-597,Lakeville Public School District,Lakeview Elementary,Dakota,458
0194-01-598,Lakeville Public School District,Eastview Elementary,Dakota,539
0194-01-599,Lakeville Public School District,Oak Hills Elementary,Dakota,459
0195-01-010,Randolph Public School District,Randolph Elementary,Dakota,384
0195-01-020,Randolph Public School District,Randolph Secondary,Dakota,322
0196-01-024,Rosemount-Apple Valley-Eagan,Transition Plus,Dakota,142
0196-01-025,Rosemount-Apple Valley-Eagan,Dakota Hills Middle,Dakota,1241
0196-01-032,Rosemount-Apple Valley-Eagan,Black Hawk Middle,Dakota,853
0196-01-034,Rosemount-Apple Valley-Eagan,ABE Diploma Program,Dakota,32
0196-01-038,Rosemount-Apple Valley-Eagan,Rosemount Senior High,Dakota,2530
0196-01-039,Rosemount-Apple Valley-Eagan,Rosemount Middle,Dakota,1263
0196-01-041,Rosemount-Apple Valley-Eagan,Eagan Senior High,Dakota,2132
0196-01-058,Rosemount-Apple Valley-Eagan,Rosemount Area Learning Center,Dakota,131
0196-01-060,Rosemount-Apple Valley-Eagan,School of Environmental Studies,Dakota,339
0196-01-086,Rosemount-Apple Valley-Eagan,Falcon Ridge Middle,Dakota,1048
0196-01-088,Rosemount-Apple Valley-Eagan,Eastview Senior High,Dakota,2302
0196-01-093,Rosemount-Apple Valley-Eagan,Scott Highlands Middle,Dakota,1236
0196-01-097,Rosemount-Apple Valley-Eagan,Apple Valley Senior High,Dakota,1791
0196-01-098,Rosemount-Apple Valley-Eagan,Valley Middle,Dakota,1079
0196-01-100,Rosemount-Apple Valley-Eagan,Dakota Ridge School,Dakota,113
0196-01-704,Rosemount-Apple Valley-Eagan,Dakota Valley Learning Center,Dakota,454
0196-01-705,Rosemount-Apple Valley-Eagan,Rosemount Elementary,Dakota,747
0196-01-706,Rosemount-Apple Valley-Eagan,Northview Elementary,Dakota,452
0196-01-707,Rosemount-Apple Valley-Eagan,Westview Elementary,Dakota,447
0196-01-708,Rosemount-Apple Valley-Eagan,Southview Elementary,Dakota,639
0196-01-709,Rosemount-Apple Valley-Eagan,Parkview Elementary,Dakota,785
0196-01-710,Rosemount-Apple Valley-Eagan,Diamond Path Elementary School of International Studies,Dakota,715
0196-01-711,Rosemount-Apple Valley-Eagan,Greenleaf Elementary,Dakota,785
0196-01-713,Rosemount-Apple Valley-Eagan,Thomas Lake Elementary,Dakota,545
0196-01-715,Rosemount-Apple Valley-Eagan,Highland Elementary,Dakota,716
0196-01-716,Rosemount-Apple Valley-Eagan,Deerwood Elementary,Dakota,612
0196-01-717,Rosemount-Apple Valley-Eagan,Woodland Elementary,Dakota,699
0196-01-718,Rosemount-Apple Valley-Eagan,Pinewood El.,Dakota,569
0196-01-719,Rosemount-Apple Valley-Eagan,Shannon Park Elementary,Dakota,585
0196-01-721,Rosemount-Apple Valley-Eagan,East Lake Elementary School,Dakota,747
0196-01-764,Rosemount-Apple Valley-Eagan,Glacier Hills Elementary School of Arts and Science,Dakota,689
0196-01-765,Rosemount-Apple Valley-Eagan,Red Pine Elementary,Dakota,693
0197-01-052,West St. Paul-Mendota Heights-Eagan,Friendly Hills Middle,Dakota,775
0197-01-053,West St. Paul-Mendota Heights-Eagan,Henry Sibley High School,Dakota,1444
0197-01-054,West St. Paul-Mendota Heights-Eagan,Heritage E-STEM Magnet School,Dakota,798
0197-01-815,West St. Paul-Mendota Heights-Eagan,Moreland Art/Health Science Magnet,Dakota,367
0197-01-816,West St. Paul-Mendota Heights-Eagan,Mendota Elementary,Dakota,397
0197-01-817,West St. Paul-Mendota Heights-Eagan,Garlough Environmental Magnet,Dakota,397
0197-01-819,West St. Paul-Mendota Heights-Eagan,Somerset Elementary,Dakota,365
0197-01-820,West St. Paul-Mendota Heights-Eagan,Pilot Knob STEM Magnet School,Dakota,399
0197-01-821,West St. Paul-Mendota Heights-Eagan,Early Learning Resource Center,Dakota,166
0197-01-823,West St. Paul-Mendota Heights-Eagan,Branch Out Transitional Services,Dakota,29
0197-01-827,West St. Paul-Mendota Heights-Eagan,Special Education,Dakota,3
0199-01-026,Inver Grove Heights Schools,Simley Senior High,Dakota,1112
0199-01-027,Inver Grove Heights Schools,Inver Grove Heights Middle,Dakota,767
0199-01-226,Inver Grove Heights Schools,Simley Alternative Program,Dakota,25
0199-01-574,Inver Grove Heights Schools,Atheneum Elementary,Dakota,101
0199-01-575,Inver Grove Heights Schools,Hilltop Elementary,Dakota,518
0199-01-577,Inver Grove Heights Schools,Pine Bend Elementary,Dakota,554
0199-01-578,Inver Grove Heights Schools,Salem Hills Elementary,Dakota,287
0199-01-580,Inver Grove Heights Schools,IGH Early Childhood Program,Dakota,69
0200-01-127,Hastings Public School District,STAARS,Dakota,7
0200-01-129,Hastings Public School District,Hastings High School,Dakota,1404
0200-01-130,Hastings Public School District,Hastings Middle School,Dakota,1280
0200-01-136,Hastings Public School District,Hastings Alternative Center,Dakota,29
0200-01-138,Hastings Public School District,Hastings Early Child Special Ed.,Dakota,82
0200-01-139,Hastings Public School District,Special Services,Dakota,5
0200-01-609,Hastings Public School District,Kennedy Elementary,Dakota,452
0200-01-610,Hastings Public School District,Pinecrest Elementary,Dakota,456
0200-01-612,Hastings Public School District,Christa McAuliffe Elementary,Dakota,507
0203-01-001,Hayfield Public School District,HAYFIELD SECONDARY,Dodge,376
0203-01-003,Hayfield Public School District,Hayfield Elementary,Dodge,291
0204-01-010,Kasson-Mantorville School District,Kasson-Mantorville Elementary,Dodge,862
0204-01-030,Kasson-Mantorville School District,Kasson-Mantorville Senior High,Dodge,672
0204-01-040,Kasson-Mantorville School District,Kasson-Mantorville Middle School,Dodge,700
0206-01-110,Alexandria Public School District,Carlos Elementary,Douglas,116
0206-01-120,Alexandria Public School District,Garfield Elementary,Douglas,156
0206-01-130,Alexandria Public School District,Lincoln Elementary,Douglas,441
0206-01-140,Alexandria Public School District,Miltona Elementary,Douglas,138
0206-01-150,Alexandria Public School District,Woodland Elementary School,Douglas,402
0206-01-160,Alexandria Public School District,Voyager Elementary,Douglas,427
0206-01-170,Alexandria Public School District,Early Education Center,Douglas,91
0206-01-310,Alexandria Public School District,Discovery Middle School,Douglas,986
0206-01-320,Alexandria Public School District,Alexandria Area High School,Douglas,1307
0213-01-010,Osakis Public School District,Osakis Elementary,Douglas,410
0213-01-020,Osakis Public School District,Osakis Secondary,Douglas,427
0227-01-001,Chatfield Public Schools,Chatfield Secondary,Olmsted,420
0227-01-002,Chatfield Public Schools,Chatfield Elementary School,Fillmore,437
0227-01-007,Chatfield Public Schools,FOCUS ALP,Olmsted,15
0229-01-010,Lanesboro Public School District,Lanesboro Elementary,Fillmore,206
0229-01-020,Lanesboro Public School District,Lanesboro Secondary,Fillmore,184
0238-01-001,Mabel-Canton Public School Dist.,Mabel-Canton Elementary,Fillmore,159
0238-01-002,Mabel-Canton Public School Dist.,Mabel-Canton Secondary,Fillmore,133
0239-01-001,Rushford-Peterson Public Schools,Rushford-Peterson Elementary,Fillmore,272
0239-01-002,Rushford-Peterson Public Schools,Rushford-Peterson Senior High,Fillmore,196
0239-01-003,Rushford-Peterson Public Schools,Rushford-Peterson Middle,Fillmore,187
0241-01-110,Albert Lea Public School District,Halverson Elementary,Freeborn,386
0241-01-111,Albert Lea Public School District,Brookside Early Childhood Special Education,Freeborn,74
0241-01-120,Albert Lea Public School District,Hawthorne Elementary,Freeborn,422
0241-01-130,Albert Lea Public School District,Lakeview Elementary,Freeborn,393
0241-01-140,Albert Lea Public School District,Sibley Elementary,Freeborn,322
0241-01-310,Albert Lea Public School District,Albert Lea Senior High,Freeborn,1266
0241-01-320,Albert Lea Public School District,Southwest Middle,Freeborn,531
0241-01-350,Albert Lea Public School District,Albert Lea Area Learning Center,Freeborn,106
0242-01-001,Alden-Conger Public School District,Alden-Conger Secondary,Freeborn,220
0242-01-002,Alden-Conger Public School District,Alden-Conger Elementary,Freeborn,249
0252-01-001,Cannon Falls Public School District,Cannon Falls Elementary,Goodhue,464
0252-01-002,Cannon Falls Public School District,Cannon Falls Secondary,Goodhue,665
0253-01-001,Goodhue Public School District,Goodhue Elementary,Goodhue,385
0253-01-002,Goodhue Public School District,Goodhue Secondary,Goodhue,338
0255-01-010,Pine Island Public School District,Pine Island Elementary,Olmsted,563
0255-01-015,Pine Island Public School District,Pine Island Middle,Goodhue,475
0255-01-020,Pine Island Public School District,Pine Island Secondary,Goodhue,401
0256-01-108,Red Wing Public School District,Red Wing Senior High,Goodhue,1157
0256-01-109,Red Wing Public School District,Twin Bluff School,Goodhue,481
0256-01-537,Red Wing Public School District,Burnside Elementary,Goodhue,369
0256-01-540,Red Wing Public School District,Jefferson Elementary,Goodhue,172
0256-01-541,Red Wing Public School District,Sunnyside Elementary,Goodhue,282
0256-01-542,Red Wing Public School District,Colvill Family Education Center,Goodhue,66
0261-01-010,Ashby Public School District,Ashby Elementary,Grant,185
0261-01-020,Ashby Public School District,Ashby Secondary,Grant,139
0264-01-001,Herman-Norcross School District,Herman Elementary,Grant,53
0264-01-002,Herman-Norcross School District,Herman Secondary,Grant,40
0270-01-093,Hopkins Public School District,Transition Plus,Hennepin,43
0270-01-282,Hopkins Public School District,Hopkins Senior High,Hennepin,1611
0270-01-378,Hopkins Public School District,Hopkins North Junior High,Hennepin,975
